country,Total_vaccin,Nombre_vaccin_utilisé,Date
"Hong Kong",14154899,2,2022-03-14
Iceland,82381,4,2022-03-14
Italy,122981784,4,2022-03-14
Latvia,2603382,4,2022-03-14
Nepal,38883962,5,2022-03-14
Peru,64225684,3,2022-03-14
Romania,15870415,3,2022-03-14
"South Africa",32548342,2,2022-03-14
"South Korea",119849137,5,2022-03-14
Argentina,95342523,6,2022-03-14
Chile,34583680,4,2022-03-14
Czechia,16558085,4,2022-03-14
"European Union",833383042,9,2022-03-14
France,141245297,4,2022-03-14
Germany,171138697,5,2022-03-14
Argentina,95465517,6,2022-03-15
Chile,34592084,4,2022-03-15
Czechia,16561397,4,2022-03-15
"European Union",833567455,9,2022-03-15
France,141273530,4,2022-03-15
Germany,171226240,5,2022-03-15
Switzerland,15590855,3,2022-03-15
"United States",556892257,3,2022-03-15
Uruguay,5776023,3,2022-03-15
"Hong Kong",14223551,2,2022-03-15
Iceland,82488,4,2022-03-15
Italy,123044986,4,2022-03-15
Latvia,2604297,4,2022-03-15
Nepal,38994812,5,2022-03-15
Peru,64348003,3,2022-03-15
Romania,15871623,3,2022-03-15
"South Africa",32630886,2,2022-03-15
"South Korea",119887222,5,2022-03-15
"Hong Kong",14289389,2,2022-03-16
Iceland,82623,4,2022-03-16
Italy,121594417,3,2022-03-16
Latvia,2867931,5,2022-03-16
Nepal,39101413,5,2022-03-16
Peru,64467564,3,2022-03-16
Romania,15872831,3,2022-03-16
"South Africa",32722417,2,2022-03-16
"South Korea",119924173,5,2022-03-16
Argentina,95580517,6,2022-03-16
Chile,34599728,4,2022-03-16
Czechia,16565133,4,2022-03-16
"European Union",833755358,9,2022-03-16
France,141311032,4,2022-03-16
Germany,171313998,5,2022-03-16
Switzerland,15594903,3,2022-03-16
"United States",539115009,3,2022-03-16
Uruguay,5781886,3,2022-03-16
Switzerland,15596381,3,2022-03-17
"United States",557385223,3,2022-03-17
Uruguay,5789360,3,2022-03-17
"Hong Kong",14355919,2,2022-03-17
Iceland,82717,4,2022-03-17
Italy,121654223,3,2022-03-17
Latvia,2605953,3,2022-03-17
Nepal,39251518,5,2022-03-17
Peru,64582025,3,2022-03-17
Romania,15874039,3,2022-03-17
"South Africa",32817492,2,2022-03-17
"South Korea",119973434,5,2022-03-17
Argentina,95691177,6,2022-03-17
Chile,34607063,4,2022-03-17
Czechia,17456018,5,2022-03-17
"European Union",833936754,9,2022-03-17
France,141338345,4,2022-03-17
Germany,171402545,5,2022-03-17
Argentina,95809033,6,2022-03-18
Austria,18115716,5,2022-03-18
Belgium,24991627,5,2022-03-18
Bulgaria,4334124,4,2022-03-18
Chile,34616618,4,2022-03-18
Croatia,5198946,5,2022-03-18
Cyprus,1659699,5,2022-03-18
Czechia,16577001,4,2022-03-18
Denmark,12013801,3,2022-03-18
Estonia,2036330,5,2022-03-18
"European Union",834771482,9,2022-03-18
Finland,11675273,4,2022-03-18
France,141382593,4,2022-03-18
Germany,171471634,5,2022-03-18
Switzerland,15600283,3,2022-03-18
"United States",557602326,3,2022-03-18
Uruguay,5793905,3,2022-03-18
"Hong Kong",14428448,2,2022-03-18
Hungary,14232848,5,2022-03-18
Iceland,82738,4,2022-03-18
Ireland,9219503,2,2022-03-18
Italy,123225709,4,2022-03-18
Latvia,2607336,4,2022-03-18
Liechtenstein,70162,3,2022-03-18
Lithuania,4448837,4,2022-03-18
Luxembourg,1143496,5,2022-03-18
Malta,1202205,4,2022-03-18
Nepal,39281058,5,2022-03-18
Netherlands,34028596,5,2022-03-18
Norway,11256663,4,2022-03-18
Peru,64707815,3,2022-03-18
Poland,50106309,5,2022-03-18
Portugal,18552748,2,2022-03-18
Romania,15875247,3,2022-03-18
Slovakia,5935615,4,2022-03-18
Slovenia,2808494,4,2022-03-18
"South Africa",32903329,2,2022-03-18
"South Korea",120060879,5,2022-03-18
Spain,100481832,4,2022-03-18
Sweden,19488550,4,2022-03-18
"Hong Kong",14489054,2,2022-03-19
Italy,123285892,4,2022-03-19
Latvia,2607388,3,2022-03-19
Nepal,39289842,5,2022-03-19
Peru,64856735,3,2022-03-19
Romania,15876455,3,2022-03-19
"South Africa",32987853,2,2022-03-19
"South Korea",120095262,5,2022-03-19
Argentina,95874962,6,2022-03-19
Chile,34617748,4,2022-03-19
Czechia,16165056,3,2022-03-19
"European Union",834889058,9,2022-03-19
France,141409440,4,2022-03-19
Germany,171500223,5,2022-03-19
Switzerland,15602107,3,2022-03-19
"United States",557846615,3,2022-03-19
Uruguay,5793959,3,2022-03-19
Switzerland,15602107,3,2022-03-20
"United States",558024463,3,2022-03-20
Uruguay,5793960,3,2022-03-20
"Hong Kong",14530830,2,2022-03-20
Italy,121793850,3,2022-03-20
Latvia,2607431,3,2022-03-20
Nepal,39289842,5,2022-03-20
Peru,64963382,3,2022-03-20
Romania,15877663,3,2022-03-20
"South Africa",33008136,2,2022-03-20
"South Korea",120095853,5,2022-03-20
Argentina,95905903,6,2022-03-20
Chile,34617817,4,2022-03-20
Czechia,16165259,3,2022-03-20
"European Union",834920312,9,2022-03-20
France,141412970,4,2022-03-20
Germany,171511301,5,2022-03-20
Argentina,96019209,6,2022-03-21
Chile,34626330,4,2022-03-21
Czechia,16580708,4,2022-03-21
"European Union",835048653,9,2022-03-21
France,141442667,4,2022-03-21
Germany,171553292,5,2022-03-21
Switzerland,15604308,3,2022-03-21
"United States",558158295,3,2022-03-21
Uruguay,5799713,3,2022-03-21
"Hong Kong",14597015,2,2022-03-21
Iceland,82795,4,2022-03-21
Italy,123353003,4,2022-03-21
Latvia,2608150,4,2022-03-21
Nepal,39374392,5,2022-03-21
Peru,65063020,3,2022-03-21
Romania,15878871,3,2022-03-21
"South Africa",33014381,2,2022-03-21
"South Korea",120147866,5,2022-03-21
"Hong Kong",14660639,2,2022-03-22
Iceland,82913,4,2022-03-22
Italy,123403219,4,2022-03-22
Latvia,2608845,4,2022-03-22
Nepal,39448435,5,2022-03-22
Peru,65168656,3,2022-03-22
Romania,15880079,3,2022-03-22
"South Africa",33023123,2,2022-03-22
"South Korea",120180108,5,2022-03-22
Argentina,96121604,6,2022-03-22
Chile,34631029,4,2022-03-22
Czechia,16583567,4,2022-03-22
"European Union",835210238,9,2022-03-22
France,141480182,4,2022-03-22
