country;Somme_vaccinated;Moyenne_vaccinated;date_vaccination;Max_vaccinated;Min_vaccinated;Nombre_vaccin_utilisé
Ecuador;28008270;7002067.5000;06/01/2022;15490943;489367;4
European Union;737018225;81890913.8889;06/01/2022;537637317;0;9
France;126980457;31745114.2500;06/01/2022;99250012;1083977;4
Germany;153142569;30628513.8000;06/01/2022;112899336;0;5
Hong Kong;10123989;5061994.5000;06/01/2022;6303864;3820125;2
Iceland;7451;1862.7500;06/01/2022;6953;1;4
Italy;101907780;33969260.0000;06/01/2022;77037030;1503938;3
Latvia;2342148;780716.0000;06/01/2022;1462496;285607;3
Peru;51590900;17196966.6667;06/01/2022;28692907;3973366;3
Romania;15950969;3987742.2500;06/01/2022;12181951;849531;4
Hong Kong;10169119;5084559.5000;07/01/2022;6324958;3844161;2
Hungary;13448940;2689788.0000;07/01/2022;8642878;311277;5
Iceland;9098;2274.5000;07/01/2022;8346;1;4
Ireland;10007718;2501929.5000;07/01/2022;7458848;237861;4
Italy;102596331;34198777.0000;07/01/2022;77317668;1504045;3
Latvia;2620109;655027.2500;07/01/2022;1469782;262521;4
Liechtenstein;65220;21740.0000;07/01/2022;44107;228;3
Lithuania;4232475;1058118.7500;07/01/2022;3095408;287762;4
Luxembourg;1024516;256129.0000;07/01/2022;656090;41173;4
Malta;1109212;277303.0000;07/01/2022;653685;31927;4
Netherlands;31509285;6301857.0000;07/01/2022;21968501;0;5
Norway;10144241;2536060.2500;07/01/2022;8023484;7012;4
Peru;51910375;17303458.3333;07/01/2022;28947238;3980211;3
Poland;45761114;9152222.8000;07/01/2022;34477687;0;5
Portugal;19066221;3177703.5000;07/01/2022;13053277;964;6
Romania;15983827;3995956.7500;07/01/2022;12208124;849533;4
Slovakia;5450778;1816926.0000;07/01/2022;4652858;169616;3
Slovenia;2783015;695753.7500;07/01/2022;2094099;136155;4
South Korea;106500689;21300137.8000;07/01/2022;63789982;1;5
Spain;89455436;22363859.0000;07/01/2022;60262925;1979973;4
Sweden;16943569;4235892.2500;07/01/2022;13169348;0;4
Switzerland;14264689;4754896.3333;07/01/2022;9016865;55434;3
Ukraine;28773017;5754603.4000;07/01/2022;12611453;20680;5
United States;516054391;172018130.3333;07/01/2022;301374353;17766224;3
Uruguay;5440246;1813415.3333;07/01/2022;3247858;90729;3
Argentina;80879724;13479954.0000;07/01/2022;26054132;250507;6
Austria;16856528;3371305.6000;07/01/2022;13400177;0;5
Belgium;22576207;4515241.4000;07/01/2022;16300505;0;5
Bulgaria;3855134;963783.5000;07/01/2022;2466514;435287;4
Chile;33471499;8367874.7500;07/01/2022;24660814;546866;4
Croatia;4843635;1210908.7500;07/01/2022;3611704;191697;4
Cyprus;1525149;381287.2500;07/01/2022;1091964;26586;4
Czechia;15979128;3994782.0000;07/01/2022;13282023;407938;4
Denmark;11615135;2903783.7500;07/01/2022;9847095;46884;4
Ecuador;28127567;7031891.7500;07/01/2022;15513242;492473;4
Estonia;1911704;477926.0000;07/01/2022;1389174;76039;4
European Union;747967119;83107457.6667;07/01/2022;543830122;0;9
Finland;10189705;2547426.2500;07/01/2022;8208196;0;4
France;127861921;31965480.2500;07/01/2022;99706672;1084028;4
Germany;153906871;30781374.2000;07/01/2022;113344920;0;5
Argentina;81148714;13524785.6667;08/01/2022;26097384;254251;6
Chile;33475393;8368848.2500;08/01/2022;24664016;546878;4
Czechia;16013557;4003389.2500;08/01/2022;13312875;408036;4
Ecuador;28172752;7043188.0000;08/01/2022;15520643;493385;4
European Union;749743838;83304870.8889;08/01/2022;544761124;0;9
France;128397850;32099462.5000;08/01/2022;100004448;1084049;4
Germany;154423317;30884663.4000;08/01/2022;113643212;0;5
Hong Kong;10205807;5102903.5000;08/01/2022;6342932;3862875;2
Iceland;9114;2278.5000;08/01/2022;8362;1;4
Italy;103237317;34412439.0000;08/01/2022;77583984;1504221;3
Latvia;2365534;788511.3333;08/01/2022;1474321;286170;3
Peru;52242936;17414312.0000;08/01/2022;29220005;3986907;3
Romania;16024810;4006202.5000;08/01/2022;12241351;849535;4
South Korea;106935425;21387085.0000;08/01/2022;64132859;1;5
Switzerland;14315088;4771696.0000;08/01/2022;9046873;55595;3
Ukraine;28799967;5759993.4000;08/01/2022;12630367;20680;5
United States;517477417;172492472.3333;08/01/2022;302264632;17791472;3
Uruguay;5440250;1813416.6667;08/01/2022;3247860;90729;3
South Korea;106957447;21391489.4000;09/01/2022;64151865;1;5
Switzerland;14338461;4779487.0000;09/01/2022;9059282;55626;3
Ukraine;28820343;5764068.6000;09/01/2022;12644387;20680;5
United States;518790446;172930148.6667;09/01/2022;303096481;17813479;3
Uruguay;5440250;1813416.6667;09/01/2022;3247860;90729;3
Argentina;81311755;13551959.1667;09/01/2022;26120031;257231;6
Chile;33475819;8368954.7500;09/01/2022;24664307;546881;4
Czechia;15146548;5048849.3333;09/01/2022;13330948;408108;3
Ecuador;28214660;7053665.0000;09/01/2022;15528050;494678;4
European Union;750551180;83394575.5556;09/01/2022;545170319;0;9
France;128562874;32140718.5000;09/01/2022;100094905;1084066;4
Germany;154607923;30921584.6000;09/01/2022;113758040;0;5
Hong Kong;10233897;5116948.5000;09/01/2022;6360277;3873620;2
Iceland;9115;2278.7500;09/01/2022;8363;1;4
Italy;103658431;34552810.3333;09/01/2022;77756171;1504369;3
Latvia;2367305;789101.6667;09/01/2022;1475237;286223;3
Peru;52444445;17481481.6667;09/01/2022;29383494;3991103;3
Romania;16039660;4009915.0000;09/01/2022;12254085;849537;4
Hong Kong;10279048;5139524.0000;10/01/2022;6381536;3897512;2
Iceland;12520;3130.0000;10/01/2022;11575;1;4
Italy;104327661;34775887.0000;10/01/2022;78038530;1504507;3
Latvia;2639197;659799.2500;10/01/2022;1479871;262523;4
Peru;52721387;17573795.6667;10/01/2022;29597218;3998215;3
Romania;16065053;4016263.2500;10/01/2022;12274261;849538;4
South Korea;107536153;21507230.6000;10/01/2022;64624260;1;5
Switzerland;14410144;4803381.3333;10/01/2022;9103910;55822;3
Ukraine;28916728;5783345.6000;10/01/2022;12712738;20680;5
United States;519620816;173206938.6667;10/01/2022;303648263;17825224;3
Uruguay;5448205;1816068.3333;10/01/2022;3247878;90729;3
Argentina;81822791;13637131.8333;10/01/2022;26206537;263328;6
Chile;33525600;8381400.0000;10/01/2022;24706842;547061;4
Czechia;16112993;4028248.2500;10/01/2022;13400195;408314;4
Ecuador;28351474;7087868.5000;10/01/2022;15556922;498589;4
European Union;752480538;83608948.6667;10/01/2022;546175519;0;9
France;129150970;32287742.5000;10/01/2022;100407141;1084137;4
Germany;155165732;31033146.4000;10/01/2022;114074588;0;5
Argentina;82319948;13719991.3333;11/01/2022;26287220;269277;6
Chile;33569971;8392492.7500;11/01/2022;24744804;547222;4
Czechia;16200931;4050232.7500;11/01/2022;13476225;408565;4
Ecuador;28498440;7124610.0000;11/01/2022;15588321;502961;4
European Union;754814621;83868291.2222;11/01/2022;547430988;0;9
France;129838518;32459629.5000;11/01/2022;100779493;1084199;4
Germany;155960362;31192072.4000;11/01/2022;114537241;0;5
Hong Kong;10322514;5161257.0000;11/01/2022;6402189;3920325;2
Iceland;17191;4297.7500;11/01/2022;16035;1;4
Italy;117218962;29304740.5000;11/01/2022;78357546;1504642;4
Latvia;2651484;662871.0000;11/01/2022;1485225;262535;4
Peru;52980894;17660298.0000;11/01/2022;29801526;4004318;3
Romania;16090958;4022739.5000;11/01/2022;12294325;849540;4
South Korea;107973750;21594750.0000;11/01/2022;64972118;1;5
Switzerland;14489539;4829846.3333;11/01/2022;9153269;55976;3
Ukraine;29023090;5804618.0000;11/01/2022;12788508;20680;5
United States;520610994;173536998.0000;11/01/2022;304296783;17840058;3
Uruguay;5450091;1816697.0000;11/01/2022;3247879;90729;3
South Korea;108355263;21671052.6000;12/01/2022;65284202;1;5
Switzerland;14564938;4854979.3333;12/01/2022;9197378;56256;3
Ukraine;29125670;5825134.0000;12/01/2022;12863236;20680;5
United States;521933208;173977736.0000;12/01/2022;305145563;17863666;3
Uruguay;5463667;1821222.3333;12/01/2022;3247886;90729;3
Argentina;82816572;13802762.0000;12/01/2022;26364564;277338;6
Chile;33608912;8402228.0000;12/01/2022;24777894;547340;4
Czechia;16288075;4072018.7500;12/01/2022;13550778;408771;4
Ecuador;28646489;7161622.2500;12/01/2022;15617644;507936;4
European Union;757114872;84123874.6667;12/01/2022;548715696;0;9
France;130422321;32605580.2500;12/01/2022;101117039;1084256;4
Germany;156838880;31367776.0000;12/01/2022;115057970;0;5
Hong Kong;10363062;5181531.0000;12/01/2022;6422107;3940955;2
Iceland;24042;6010.5000;12/01/2022;22705;1;4
Italy;105767539;35255846.3333;12/01/2022;78684610;1504771;3
Latvia;2400936;800312.0000;12/01/2022;1490721;287100;3
Peru;53223435;17741145.0000;12/01/2022;29991351;4010899;3
Romania;16115653;4028913.2500;12/01/2022;12313645;849541;4
Hong Kong;10406363;5203181.5000;13/01/2022;6444053;3962310;2
Iceland;29953;7488.2500;13/01/2022;28469;1;4
Italy;106476011;35492003.6667;13/01/2022;79009046;1504860;3
Latvia;2412098;804032.6667;13/01/2022;1495788;287415;3
Peru;53470292;17823430.6667;13/01/2022;30189468;4017244;3
Romania;15287091;5095697.0000;13/01/2022;12329815;973177;3
South Korea;108792303;21758460.6000;13/01/2022;65642921;1;5
Switzerland;14641609;4880536.3333;13/01/2022;9245635;56450;3
Ukraine;29218505;5843701.0000;13/01/2022;12928601;20680;5
United States;523742313;174580771.0000;13/01/2022;306241653;17898271;3
Uruguay;5476961;1825653.6667;13/01/2022;3247887;90729;3
Argentina;83278821;13879803.5000;13/01/2022;26435209;285057;6
Chile;33645346;8411336.5000;13/01/2022;24809054;547446;4
Czechia;16373443;4093360.7500;13/01/2022;13622973;409025;4
Ecuador;28776165;7194041.2500;13/01/2022;15641132;512236;4
European Union;759390151;84376683.4444;13/01/2022;549982154;0;9
France;131036617;32759154.2500;13/01/2022;101464818;1084345;4
Germany;157673882;31534776.4000;13/01/2022;115558781;0;5
Argentina;83695790;13949298.3333;14/01/2022;26496439;294452;6
Austria;17188980;3437796.0000;14/01/2022;13706417;0;5
Belgium;23361313;4672262.6000;14/01/2022;16525442;0;5
Bulgaria;4005523;1001380.7500;14/01/2022;2587281;455844;4
Chile;33680005;8420001.2500;14/01/2022;24838368;547531;4
Croatia;4968725;1242181.2500;14/01/2022;3720133;193831;4
Cyprus;1561965;390491.2500;14/01/2022;1114694;27315;4
Czechia;16466171;4116542.7500;14/01/2022;13702431;409300;4
Denmark;11834859;2958714.7500;14/01/2022;10011933;46892;4
Ecuador;28908044;7227011.0000;14/01/2022;15662991;516080;4
Estonia;1944350;486087.5000;14/01/2022;1414881;76491;4
European Union;770419862;85602206.8889;14/01/2022;556528845;0;9
Finland;10656300;2664075.0000;14/01/2022;8522611;0;4
France;131747278;32936819.5000;14/01/2022;101874076;1084402;4
Germany;158450727;31690145.4000;14/01/2022;116031983;0;5
Hong Kong;10451055;5225527.5000;14/01/2022;6467800;3983255;2
Hungary;13634896;2726979.2000;14/01/2022;8800575;315893;5
Iceland;32222;8055.5000;14/01/2022;30567;1;4
Ireland;10197276;2549319.0000;14/01/2022;7613016;237889;4
Italy;107184318;35728106.0000;14/01/2022;79332190;1504997;3
Latvia;2687962;671990.5000;14/01/2022;1502407;262544;4
Liechtenstein;67350;22450.0000;14/01/2022;45527;228;3
Lithuania;4311589;1077897.2500;14/01/2022;3165122;290687;4
Luxembourg;1067633;266908.2500;14/01/2022;667698;41357;4
Malta;1144460;286115.0000;14/01/2022;668380;32042;4
Netherlands;32652808;6530561.6000;14/01/2022;22756564;0;5
Norway;10528738;2632184.5000;14/01/2022;8281664;7031;4
Peru;53700575;17900191.6667;14/01/2022;30376351;4023610;3
Poland;46887055;9377411.0000;14/01/2022;35517777;0;5
Portugal;19646389;3274398.1667;14/01/2022;13441644;965;6
Romania;15311934;5103978.0000;14/01/2022;12349264;974842;3
Slovakia;5614521;1871507.0000;14/01/2022;4798672;174130;3
Slovenia;2845627;711406.7500;14/01/2022;2152814;136162;4
South Korea;109487140;21897428.0000;14/01/2022;66206239;1;5
Spain;91961066;22990266.5000;14/01/2022;61099713;1980003;4
Sweden;17383139;4345784.7500;14/01/2022;13451127;0;4
Switzerland;14720399;4906799.6667;14/01/2022;9295856;56717;3
Ukraine;29309322;5861864.4000;14/01/2022;12994506;20680;5
United States;525145327;175048442.3333;14/01/2022;307152951;17923089;3
Uruguay;5483987;1827995.6667;14/01/2022;3247888;90729;3
South Korea;109836213;21967242.6000;15/01/2022;66481501;1;5
Switzerland;14762896;4920965.3333;15/01/2022;9317531;56874;3
Ukraine;29349091;5869818.2000;15/01/2022;13023951;20680;5
United States;526438079;175479359.6667;15/01/2022;307985354;17946980;3
Uruguay;5484117;1828039.0000;15/01/2022;3247888;90729;3
Argentina;83882122;13980353.6667;15/01/2022;26518668;296381;6
Chile;33683534;8420883.5000;15/01/2022;24841195;547538;4
Czechia;16490656;4122664.0000;15/01/2022;13724460;409404;4
Ecuador;28961263;7240315.7500;15/01/2022;15671188;517150;4
European Union;772061607;85784623.0000;15/01/2022;557441719;0;9
France;132176878;33044219.5000;15/01/2022;102137440;1084425;4
Germany;158915440;31783088.0000;15/01/2022;116321658;0;5
Hong Kong;10486595;5243297.5000;15/01/2022;6487127;3999468;2
Iceland;32223;8055.7500;15/01/2022;30568;1;4
Italy;107884627;35961542.3333;15/01/2022;79652512;1505100;3
Latvia;2430533;810177.6667;15/01/2022;1505365;287874;3
Peru;53924660;17974886.6667;15/01/2022;30564165;4030499;3
Romania;15329457;5109819.0000;15/01/2022;12363790;976279;3
Hong Kong;10513818;5256909.0000;16/01/2022;6505177;4008641;2
Iceland;32225;8056.2500;16/01/2022;30569;1;4
Italy;108318762;36106254.0000;16/01/2022;79861315;1505186;3
Latvia;2432231;810743.6667;16/01/2022;1506323;287934;3
Peru;54055725;18018575.0000;16/01/2022;30672824;4034049;3
Romania;15339157;5113052.3333;16/01/2022;12371991;976993;3
South Korea;109857566;21971513.2000;16/01/2022;66499540;1;5
Switzerland;14775835;4925278.3333;16/01/2022;9323388;56898;3
Ukraine;29372377;5874475.4000;16/01/2022;13040833;20680;5
Uruguay;5484122;1828040.6667;16/01/2022;3247888;90729;3
Argentina;84015467;14002577.8333;16/01/2022;26533149;296912;6
Chile;33683735;8420933.7500;16/01/2022;24841315;547538;4
Czechia;16503507;4125876.7500;16/01/2022;13736037;409463;4
Ecuador;28994732;7248683.0000;16/01/2022;15676257;518050;4
European Union;772787086;85865231.7778;16/01/2022;557839006;0;9
France;132289762;33072440.5000;16/01/2022;102207186;1084452;4
Germany;159069651;31813930.2000;16/01/2022;116419660;0;5
Argentina;84433950;14072325.0000;17/01/2022;26594336;304788;6
Chile;33723283;8430820.7500;17/01/2022;24874374;547696;4
Czechia;16557464;4139366.0000;17/01/2022;13782936;409630;4
Ecuador;29107933;7276983.2500;17/01/2022;15692512;521372;4
European Union;774347305;86038589.4444;17/01/2022;558712505;0;9
France;132692768;33173192.0000;17/01/2022;102448948;1084501;4
Germany;159549068;31909813.6000;17/01/2022;116716116;0;5
Hong Kong;10554637;5277318.5000;17/01/2022;6526690;4027947;2
Iceland;34258;8564.5000;17/01/2022;32257;1;4
Italy;108918428;36306142.6667;17/01/2022;80132462;1505281;3
Latvia;2701985;675496.2500;17/01/2022;1510102;262545;4
Peru;54239151;18079717.0000;17/01/2022;30814514;4040129;3
Romania;16205661;4051415.2500;17/01/2022;12385447;849546;4
South Korea;110331562;22066312.4000;17/01/2022;66873174;1;5
Switzerland;14831636;4943878.6667;17/01/2022;9356608;57049;3
Ukraine;29453298;5890659.6000;17/01/2022;13098916;20680;5
Uruguay;5492802;1830934.0000;17/01/2022;3247890;90729;3
South Korea;110653454;22130690.8000;18/01/2022;67124052;1;5
Switzerland;14891882;4963960.6667;18/01/2022;9392516;57165;3
Ukraine;29538475;5907695.0000;18/01/2022;13160907;20680;5
United States;528804260;176268086.6667;18/01/2022;309550180;17983383;3
Uruguay;5502374;1834124.6667;18/01/2022;3247890;90729;3
Argentina;84839246;14139874.3333;18/01/2022;26653072;312103;6
Chile;33755058;8438764.5000;18/01/2022;24900975;547800;4
Czechia;16615212;4153803.0000;18/01/2022;13832380;409795;4
Ecuador;29217671;7304417.7500;18/01/2022;15707923;524024;4
European Union;776168946;86240994.0000;18/01/2022;559772164;0;9
France;133148487;33287121.7500;18/01/2022;102727010;1084536;4
Germany;160199685;32039937.0000;18/01/2022;117130839;0;5
Hong Kong;10593390;5296695.0000;18/01/2022;6547372;4046018;2
Iceland;36636;9159.0000;18/01/2022;34256;1;4
Italy;109549639;36516546.3333;18/01/2022;80431878;1505469;3
Latvia;2449106;816368.6667;18/01/2022;1514797;288414;3
Peru;54407062;18135687.3333;18/01/2022;30946490;4045618;3
Romania;16222341;4055585.2500;18/01/2022;12398766;849549;4
Hong Kong;10630757;5315378.5000;19/01/2022;6567187;4063570;2
Iceland;41793;10448.2500;19/01/2022;39092;1;4
Italy;110161079;36720359.6667;19/01/2022;80722030;1505523;3
Latvia;2721716;680429.0000;19/01/2022;1519529;262548;4
Peru;54570570;18190190.0000;19/01/2022;31075741;4050360;3
Romania;15389509;5129836.3333;19/01/2022;12411790;978895;3
South Korea;110925104;22185020.8000;19/01/2022;67340846;1;5
Switzerland;14946862;4982287.3333;19/01/2022;9423382;57306;3
Ukraine;29613234;5922646.8000;19/01/2022;13214868;20680;5
United States;529967536;176655845.3333;19/01/2022;310332802;18002501;3
Uruguay;5513006;1837668.6667;19/01/2022;3247891;90730;3
Argentina;85223968;14203994.6667;19/01/2022;26709453;318414;6
Chile;33788822;8447205.5000;19/01/2022;24928981;547931;4
Czechia;16667724;4166931.0000;19/01/2022;13877835;409967;4
Ecuador;29312936;7328234.0000;19/01/2022;15721740;525961;4
European Union;777905123;86433902.5556;19/01/2022;560804616;0;9
France;133515950;33378987.5000;19/01/2022;102967678;1084591;4
Germany;160877665;32175533.0000;19/01/2022;117569260;0;5
Argentina;85605498;14267583.0000;20/01/2022;26767480;328649;6
Chile;33815958;8453989.5000;20/01/2022;24951273;548003;4
Czechia;16722522;4180630.5000;20/01/2022;13924810;410120;4
Ecuador;29400867;7350216.7500;20/01/2022;15735510;527769;4
European Union;779668668;86629852.0000;20/01/2022;561853579;0;9
France;133896060;33474015.0000;20/01/2022;103209015;1084667;4
Germany;161577326;32315465.2000;20/01/2022;118023542;0;5
Hong Kong;10670741;5335370.5000;20/01/2022;6588495;4082246;2
Iceland;46086;11521.5000;20/01/2022;43103;1;4
Italy;110765268;36921756.0000;20/01/2022;81011911;1505619;3
Latvia;2730966;682741.5000;20/01/2022;1524055;262557;4
Peru;54716167;18238722.3333;20/01/2022;31189268;4055140;3
Romania;16254595;4063648.7500;20/01/2022;12423752;849550;4
South Korea;111262607;22252521.4000;20/01/2022;67608067;1;5
Switzerland;14999711;4999903.6667;20/01/2022;9455864;57456;3
Ukraine;29699380;5939876.0000;20/01/2022;13278919;20680;5
United States;531400502;177133500.6667;20/01/2022;311207242;18065529;3
Uruguay;5524008;1841336.0000;20/01/2022;3247892;90731;3
South Korea;111807032;22361406.4000;21/01/2022;68027902;1;5
Spain;94202471;23550617.7500;21/01/2022;61837570;1980020;4
Sweden;17899708;4474927.0000;21/01/2022;13758427;0;4
Switzerland;15054237;5018079.0000;21/01/2022;9489051;57660;3
Ukraine;29790690;5958138.0000;21/01/2022;13347567;20680;5
United States;532383831;177461277.0000;21/01/2022;311853421;18083356;3
Uruguay;5529131;1843043.6667;21/01/2022;3247897;90731;3
Argentina;85975208;14329201.3333;21/01/2022;26820813;343125;6
Austria;17430708;3486141.6000;21/01/2022;13930709;0;5
Belgium;23855826;4771165.2000;21/01/2022;16690189;0;5
Bulgaria;4095906;1023976.5000;21/01/2022;2658996;467316;4
Chile;33838329;8459582.2500;21/01/2022;24969527;548070;4
Croatia;5046491;1261622.7500;21/01/2022;3788378;195563;4
Cyprus;1587949;396987.2500;21/01/2022;1133659;27995;4
Czechia;16784344;4196086.0000;21/01/2022;13978848;410309;4
Denmark;11987343;2996835.7500;21/01/2022;10124580;46898;4
Ecuador;29495139;7373784.7500;21/01/2022;15750066;529437;4
Estonia;1969255;492313.7500;21/01/2022;1434652;76865;4
European Union;788158810;87573201.1111;21/01/2022;566929843;0;9
Finland;11032111;2758027.7500;21/01/2022;8755417;0;4
France;134356464;33589116.0000;21/01/2022;103505765;1084704;4
Germany;162172612;32434522.4000;21/01/2022;118418463;0;5
Hong Kong;10718798;5359399.0000;21/01/2022;6615228;4103570;2
Hungary;13811584;2762316.8000;21/01/2022;8948307;320857;5
Iceland;48034;12008.5000;21/01/2022;44729;1;4
